     Time           	RtAeroFxh           	B1Azimuth           	B2Azimuth           	B3Azimuth           	AB1N001Fx           	AB1N002Fx           	AB1N003Fx           	AB1N004Fx           	AB1N005Fx           	AB1N006Fx           	AB1N007Fx           	AB1N008Fx           	AB1N009Fx           	AB1N010Fx           	AB1N011Fx           	AB1N012Fx           	AB1N013Fx           	AB1N014Fx           	AB1N015Fx           	AB1N016Fx           	AB1N017Fx           	AB1N018Fx           	AB1N019Fx           	AB1N001Fy           	AB1N002Fy           	AB1N003Fy           	AB1N004Fy           	AB1N005Fy           	AB1N006Fy           	AB1N007Fy           	AB1N008Fy           	AB1N009Fy           	AB1N010Fy           	AB1N011Fy           	AB1N012Fy           	AB1N013Fy           	AB1N014Fy           	AB1N015Fy           	AB1N016Fy           	AB1N017Fy           	AB1N018Fy           	AB1N019Fy           	AB1N001Vx           	AB1N002Vx           	AB1N003Vx           	AB1N004Vx           	AB1N005Vx           	AB1N006Vx           	AB1N007Vx           	AB1N008Vx           	AB1N009Vx           	AB1N010Vx           	AB1N011Vx           	AB1N012Vx           	AB1N013Vx           	AB1N014Vx           	AB1N015Vx           	AB1N016Vx           	AB1N017Vx           	AB1N018Vx           	AB1N019Vx           	AB1N001Vy           	AB1N002Vy           	AB1N003Vy           	AB1N004Vy           	AB1N005Vy           	AB1N006Vy           	AB1N007Vy           	AB1N008Vy           	AB1N009Vy           	AB1N010Vy           	AB1N011Vy           	AB1N012Vy           	AB1N013Vy           	AB1N014Vy           	AB1N015Vy           	AB1N016Vy           	AB1N017Vy           	AB1N018Vy           	AB1N019Vy           	AB1N001Vindx        	AB1N002Vindx        	AB1N003Vindx        	AB1N004Vindx        	AB1N005Vindx        	AB1N006Vindx        	AB1N007Vindx        	AB1N008Vindx        	AB1N009Vindx        	AB1N010Vindx        	AB1N011Vindx        	AB1N012Vindx        	AB1N013Vindx        	AB1N014Vindx        	AB1N015Vindx        	AB1N016Vindx        	AB1N017Vindx        	AB1N018Vindx        	AB1N019Vindx        	AB1N001Vindy        	AB1N002Vindy        	AB1N003Vindy        	AB1N004Vindy        	AB1N005Vindy        	AB1N006Vindy        	AB1N007Vindy        	AB1N008Vindy        	AB1N009Vindy        	AB1N010Vindy        	AB1N011Vindy        	AB1N012Vindy        	AB1N013Vindy        	AB1N014Vindy        	AB1N015Vindy        	AB1N016Vindy        	AB1N017Vindy        	AB1N018Vindy        	AB1N019Vindy        	AB1N001Alpha        	AB1N002Alpha        	AB1N003Alpha        	AB1N004Alpha        	AB1N005Alpha        	AB1N006Alpha        	AB1N007Alpha        	AB1N008Alpha        	AB1N009Alpha        	AB1N010Alpha        	AB1N011Alpha        	AB1N012Alpha        	AB1N013Alpha        	AB1N014Alpha        	AB1N015Alpha        	AB1N016Alpha        	AB1N017Alpha        	AB1N018Alpha        	AB1N019Alpha        	AB1N001Theta        	AB1N002Theta        	AB1N003Theta        	AB1N004Theta        	AB1N005Theta        	AB1N006Theta        	AB1N007Theta        	AB1N008Theta        	AB1N009Theta        	AB1N010Theta        	AB1N011Theta        	AB1N012Theta        	AB1N013Theta        	AB1N014Theta        	AB1N015Theta        	AB1N016Theta        	AB1N017Theta        	AB1N018Theta        	AB1N019Theta        	AB1N001Phi          	AB1N002Phi          	AB1N003Phi          	AB1N004Phi          	AB1N005Phi          	AB1N006Phi          	AB1N007Phi          	AB1N008Phi          	AB1N009Phi          	AB1N010Phi          	AB1N011Phi          	AB1N012Phi          	AB1N013Phi          	AB1N014Phi          	AB1N015Phi          	AB1N016Phi          	AB1N017Phi          	AB1N018Phi          	AB1N019Phi          	AB1N001Cl           	AB1N002Cl           	AB1N003Cl           	AB1N004Cl           	AB1N005Cl           	AB1N006Cl           	AB1N007Cl           	AB1N008Cl           	AB1N009Cl           	AB1N010Cl           	AB1N011Cl           	AB1N012Cl           	AB1N013Cl           	AB1N014Cl           	AB1N015Cl           	AB1N016Cl           	AB1N017Cl           	AB1N018Cl           	AB1N019Cl           	AB1N001Cd           	AB1N002Cd           	AB1N003Cd           	AB1N004Cd           	AB1N005Cd           	AB1N006Cd           	AB1N007Cd           	AB1N008Cd           	AB1N009Cd           	AB1N010Cd           	AB1N011Cd           	AB1N012Cd           	AB1N013Cd           	AB1N014Cd           	AB1N015Cd           	AB1N016Cd           	AB1N017Cd           	AB1N018Cd           	AB1N019Cd           	AB1N001Cm           	AB1N002Cm           	AB1N003Cm           	AB1N004Cm           	AB1N005Cm           	AB1N006Cm           	AB1N007Cm           	AB1N008Cm           	AB1N009Cm           	AB1N010Cm           	AB1N011Cm           	AB1N012Cm           	AB1N013Cm           	AB1N014Cm           	AB1N015Cm           	AB1N016Cm           	AB1N017Cm           	AB1N018Cm           	AB1N019Cm           	AB1N001Cn           	AB1N002Cn           	AB1N003Cn           	AB1N004Cn           	AB1N005Cn           	AB1N006Cn           	AB1N007Cn           	AB1N008Cn           	AB1N009Cn           	AB1N010Cn           	AB1N011Cn           	AB1N012Cn           	AB1N013Cn           	AB1N014Cn           	AB1N015Cn           	AB1N016Cn           	AB1N017Cn           	AB1N018Cn           	AB1N019Cn           	AB1N001Ct           	AB1N002Ct           	AB1N003Ct           	AB1N004Ct           	AB1N005Ct           	AB1N006Ct           	AB1N007Ct           	AB1N008Ct           	AB1N009Ct           	AB1N010Ct           	AB1N011Ct           	AB1N012Ct           	AB1N013Ct           	AB1N014Ct           	AB1N015Ct           	AB1N016Ct           	AB1N017Ct           	AB1N018Ct           	AB1N019Ct           
      (s)           	(N)                 	(deg)               	(deg)               	(deg)               	(N/m)               	(N/m)               	(N/m)               	(N/m)               	(N/m)               	(N/m)               	(N/m)               	(N/m)               	(N/m)               	(N/m)               	(N/m)               	(N/m)               	(N/m)               	(N/m)               	(N/m)               	(N/m)               	(N/m)               	(N/m)               	(N/m)               	(N/m)               	(N/m)               	(N/m)               	(N/m)               	(N/m)               	(N/m)               	(N/m)               	(N/m)               	(N/m)               	(N/m)               	(N/m)               	(N/m)               	(N/m)               	(N/m)               	(N/m)               	(N/m)               	(N/m)               	(N/m)               	(N/m)               	(m/s)               	(m/s)               	(m/s)               	(m/s)               	(m/s)               	(m/s)               	(m/s)               	(m/s)               	(m/s)               	(m/s)               	(m/s)               	(m/s)               	(m/s)               	(m/s)               	(m/s)               	(m/s)               	(m/s)               	(m/s)               	(m/s)               	(m/s)               	(m/s)               	(m/s)               	(m/s)               	(m/s)               	(m/s)               	(m/s)               	(m/s)               	(m/s)               	(m/s)               	(m/s)               	(m/s)               	(m/s)               	(m/s)               	(m/s)               	(m/s)               	(m/s)               	(m/s)               	(m/s)               	(m/s)               	(m/s)               	(m/s)               	(m/s)               	(m/s)               	(m/s)               	(m/s)               	(m/s)               	(m/s)               	(m/s)               	(m/s)               	(m/s)               	(m/s)               	(m/s)               	(m/s)               	(m/s)               	(m/s)               	(m/s)               	(m/s)               	(m/s)               	(m/s)               	(m/s)               	(m/s)               	(m/s)               	(m/s)               	(m/s)               	(m/s)               	(m/s)               	(m/s)               	(m/s)               	(m/s)               	(m/s)               	(m/s)               	(m/s)               	(m/s)               	(m/s)               	(m/s)               	(m/s)               	(deg)               	(deg)               	(deg)               	(deg)               	(deg)               	(deg)               	(deg)               	(deg)               	(deg)               	(deg)               	(deg)               	(deg)               	(deg)               	(deg)               	(deg)               	(deg)               	(deg)               	(deg)               	(deg)               	(deg)               	(deg)               	(deg)               	(deg)               	(deg)               	(deg)               	(deg)               	(deg)               	(deg)               	(deg)               	(deg)               	(deg)               	(deg)               	(deg)               	(deg)               	(deg)               	(deg)               	(deg)               	(deg)               	(deg)               	(deg)               	(deg)               	(deg)               	(deg)               	(deg)               	(deg)               	(deg)               	(deg)               	(deg)               	(deg)               	(deg)               	(deg)               	(deg)               	(deg)               	(deg)               	(deg)               	(deg)               	(deg)               	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 	(-)                 
         0.0000	           6.214E+05	           0.000E+00	           1.200E+02	          -1.200E+02	           8.433E+01	           9.870E+01	           1.291E+02	           1.191E+02	           1.123E+03	           1.608E+03	           1.920E+03	           2.300E+03	           2.872E+03	           3.346E+03	           4.003E+03	           4.607E+03	           4.920E+03	           5.451E+03	           5.979E+03	           6.410E+03	           6.584E+03	           5.280E+03	           5.445E+03	          -1.516E+01	          -3.391E+01	          -8.661E+01	          -1.190E+02	           4.545E+02	           5.697E+02	           5.627E+02	           5.635E+02	           5.854E+02	           5.876E+02	           5.971E+02	           5.960E+02	           5.983E+02	           5.972E+02	           5.955E+02	           5.939E+02	           5.911E+02	           5.182E+02	           5.220E+02	           1.000E+01	           1.000E+01	           1.000E+01	           1.000E+01	           1.000E+01	           1.000E+01	           1.000E+01	           1.000E+01	           1.000E+01	           1.000E+01	           1.000E+01	           1.000E+01	           1.000E+01	           1.000E+01	           1.000E+01	           1.000E+01	           1.000E+01	           1.000E+01	           1.000E+01	           1.798E+00	           3.435E+00	           6.711E+00	           9.987E+00	           1.408E+01	           1.899E+01	           2.391E+01	           2.882E+01	           3.374E+01	           3.865E+01	           4.356E+01	           4.848E+01	           5.339E+01	           5.830E+01	           6.322E+01	           6.731E+01	           7.059E+01	           7.386E+01	           7.550E+01	          -1.253E+00	          -7.233E-01	          -4.714E-01	          -2.868E-01	          -2.476E+00	          -2.712E+00	          -2.501E+00	          -2.477E+00	          -2.737E+00	          -2.814E+00	          -3.119E+00	          -3.325E+00	          -3.136E+00	          -3.221E+00	          -3.294E+00	          -3.339E+00	          -3.207E+00	          -2.118E+00	          -2.144E+00	          -2.252E-01	          -2.485E-01	          -3.163E-01	          -2.864E-01	           1.002E+00	           9.611E-01	           7.330E-01	           6.070E-01	           5.580E-01	           4.941E-01	           4.652E-01	           4.302E-01	           3.813E-01	           3.529E-01	           3.281E-01	           3.094E-01	           2.879E-01	           2.079E-01	           2.055E-01	           6.650E+01	           5.773E+01	           4.283E+01	           3.173E+01	           1.320E+01	           8.582E+00	           6.765E+00	           5.328E+00	           4.162E+00	           3.858E+00	           3.522E+00	           3.584E+00	           4.150E+00	           4.274E+00	           4.498E+00	           4.763E+00	           5.105E+00	           5.968E+00	           5.819E+00	           1.331E+01	           1.331E+01	           1.331E+01	           1.331E+01	           1.331E+01	           1.148E+01	           1.016E+01	           9.011E+00	           7.795E+00	           6.544E+00	           5.361E+00	           4.188E+00	           3.125E+00	           2.319E+00	           1.526E+00	           8.630E-01	           3.700E-01	           1.060E-01	           1.060E-01	           7.981E+01	           7.104E+01	           5.613E+01	           4.504E+01	           2.651E+01	           2.006E+01	           1.693E+01	           1.434E+01	           1.196E+01	           1.040E+01	           8.883E+00	           7.772E+00	           7.275E+00	           6.593E+00	           6.024E+00	           5.626E+00	           5.475E+00	           6.074E+00	           5.925E+00	           0.000E+00	           0.000E+00	           0.000E+00	           0.000E+00	           1.523E+00	           1.326E+00	           1.104E+00	           9.860E-01	           9.718E-01	           9.345E-01	           9.501E-01	           9.560E-01	           9.150E-01	           9.290E-01	           9.543E-01	           9.842E-01	           1.021E+00	           1.100E+00	           1.086E+00	           5.000E-01	           5.000E-01	           5.000E-01	           3.500E-01	           1.194E-01	           1.271E-02	           1.141E-02	           9.831E-03	           7.397E-03	           7.243E-03	           6.622E-03	           6.684E-03	           5.460E-03	           5.510E-03	           5.599E-03	           5.705E-03	           6.146E-03	           8.995E-03	           8.501E-03	           0.000E+00	           0.000E+00	           0.000E+00	           0.000E+00	          -8.801E-02	          -1.133E-01	          -1.123E-01	          -1.256E-01	          -1.451E-01	          -1.445E-01	          -1.406E-01	          -1.405E-01	          -1.205E-01	          -1.210E-01	          -1.219E-01	          -1.230E-01	          -1.239E-01	          -1.234E-01	          -1.235E-01	           4.585E-01	           4.228E-01	           3.399E-01	           1.841E-01	           1.510E+00	           1.313E+00	           1.098E+00	           9.827E-01	           9.698E-01	           9.328E-01	           9.487E-01	           9.546E-01	           9.129E-01	           9.268E-01	           9.518E-01	           9.813E-01	           1.017E+00	           1.095E+00	           1.082E+00	          -1.994E-01	          -2.669E-01	          -3.667E-01	          -2.977E-01	           2.317E-01	           1.853E-01	           1.188E-01	           8.178E-02	           6.316E-02	           5.565E-02	           5.176E-02	           5.309E-02	           6.077E-02	           6.374E-02	           6.925E-02	           7.603E-02	           8.469E-02	           1.054E-01	           1.017E-01
         0.1000	           6.214E+05	           0.000E+00	           1.200E+02	          -1.200E+02	           8.433E+01	           9.870E+01	           1.291E+02	           1.191E+02	           1.123E+03	           1.608E+03	           1.920E+03	           2.300E+03	           2.872E+03	           3.346E+03	           4.003E+03	           4.607E+03	           4.920E+03	           5.451E+03	           5.979E+03	           6.410E+03	           6.584E+03	           5.280E+03	           5.445E+03	          -1.516E+01	          -3.391E+01	          -8.661E+01	          -1.190E+02	           4.545E+02	           5.697E+02	           5.627E+02	           5.635E+02	           5.854E+02	           5.876E+02	           5.971E+02	           5.960E+02	           5.983E+02	           5.972E+02	           5.955E+02	           5.939E+02	           5.911E+02	           5.182E+02	           5.220E+02	           1.000E+01	           1.000E+01	           1.000E+01	           1.000E+01	           1.000E+01	           1.000E+01	           1.000E+01	           1.000E+01	           1.000E+01	           1.000E+01	           1.000E+01	           1.000E+01	           1.000E+01	           1.000E+01	           1.000E+01	           1.000E+01	           1.000E+01	           1.000E+01	           1.000E+01	           1.798E+00	           3.435E+00	           6.711E+00	           9.987E+00	           1.408E+01	           1.899E+01	           2.391E+01	           2.882E+01	           3.374E+01	           3.865E+01	           4.356E+01	           4.848E+01	           5.339E+01	           5.830E+01	           6.322E+01	           6.731E+01	           7.059E+01	           7.386E+01	           7.550E+01	          -1.253E+00	          -7.233E-01	          -4.714E-01	          -2.868E-01	          -2.476E+00	          -2.712E+00	          -2.501E+00	          -2.477E+00	          -2.737E+00	          -2.814E+00	          -3.119E+00	          -3.325E+00	          -3.136E+00	          -3.221E+00	          -3.294E+00	          -3.339E+00	          -3.207E+00	          -2.118E+00	          -2.144E+00	          -2.252E-01	          -2.485E-01	          -3.163E-01	          -2.864E-01	           1.002E+00	           9.611E-01	           7.330E-01	           6.070E-01	           5.580E-01	           4.941E-01	           4.652E-01	           4.302E-01	           3.813E-01	           3.529E-01	           3.281E-01	           3.094E-01	           2.879E-01	           2.079E-01	           2.055E-01	           6.650E+01	           5.773E+01	           4.283E+01	           3.173E+01	           1.320E+01	           8.582E+00	           6.765E+00	           5.328E+00	           4.162E+00	           3.858E+00	           3.522E+00	           3.584E+00	           4.150E+00	           4.274E+00	           4.498E+00	           4.763E+00	           5.105E+00	           5.968E+00	           5.819E+00	           1.331E+01	           1.331E+01	           1.331E+01	           1.331E+01	           1.331E+01	           1.148E+01	           1.016E+01	           9.011E+00	           7.795E+00	           6.544E+00	           5.361E+00	           4.188E+00	           3.125E+00	           2.319E+00	           1.526E+00	           8.630E-01	           3.700E-01	           1.060E-01	           1.060E-01	           7.981E+01	           7.104E+01	           5.613E+01	           4.504E+01	           2.651E+01	           2.006E+01	           1.693E+01	           1.434E+01	           1.196E+01	           1.040E+01	           8.883E+00	           7.772E+00	           7.275E+00	           6.593E+00	           6.024E+00	           5.626E+00	           5.475E+00	           6.074E+00	           5.925E+00	           0.000E+00	           0.000E+00	           0.000E+00	           0.000E+00	           1.523E+00	           1.326E+00	           1.104E+00	           9.860E-01	           9.718E-01	           9.345E-01	           9.501E-01	           9.560E-01	           9.150E-01	           9.290E-01	           9.543E-01	           9.842E-01	           1.021E+00	           1.100E+00	           1.086E+00	           5.000E-01	           5.000E-01	           5.000E-01	           3.500E-01	           1.194E-01	           1.271E-02	           1.141E-02	           9.831E-03	           7.397E-03	           7.243E-03	           6.622E-03	           6.684E-03	           5.460E-03	           5.510E-03	           5.599E-03	           5.705E-03	           6.146E-03	           8.995E-03	           8.501E-03	           0.000E+00	           0.000E+00	           0.000E+00	           0.000E+00	          -8.801E-02	          -1.133E-01	          -1.123E-01	          -1.256E-01	          -1.451E-01	          -1.445E-01	          -1.406E-01	          -1.405E-01	          -1.205E-01	          -1.210E-01	          -1.219E-01	          -1.230E-01	          -1.239E-01	          -1.234E-01	          -1.235E-01	           4.585E-01	           4.228E-01	           3.399E-01	           1.841E-01	           1.510E+00	           1.313E+00	           1.098E+00	           9.827E-01	           9.698E-01	           9.328E-01	           9.487E-01	           9.546E-01	           9.129E-01	           9.268E-01	           9.518E-01	           9.813E-01	           1.017E+00	           1.095E+00	           1.082E+00	          -1.994E-01	          -2.669E-01	          -3.667E-01	          -2.977E-01	           2.317E-01	           1.853E-01	           1.188E-01	           8.178E-02	           6.316E-02	           5.565E-02	           5.176E-02	           5.309E-02	           6.077E-02	           6.374E-02	           6.925E-02	           7.603E-02	           8.469E-02	           1.054E-01	           1.017E-01
         0.2000	           6.214E+05	           0.000E+00	           1.200E+02	          -1.200E+02	           8.433E+01	           9.870E+01	           1.291E+02	           1.191E+02	           1.123E+03	           1.608E+03	           1.920E+03	           2.300E+03	           2.872E+03	           3.346E+03	           4.003E+03	           4.607E+03	           4.920E+03	           5.451E+03	           5.979E+03	           6.410E+03	           6.584E+03	           5.280E+03	           5.445E+03	          -1.516E+01	          -3.391E+01	          -8.661E+01	          -1.190E+02	           4.545E+02	           5.697E+02	           5.627E+02	           5.635E+02	           5.854E+02	           5.876E+02	           5.971E+02	           5.960E+02	           5.983E+02	           5.972E+02	           5.955E+02	           5.939E+02	           5.911E+02	           5.182E+02	           5.220E+02	           1.000E+01	           1.000E+01	           1.000E+01	           1.000E+01	           1.000E+01	           1.000E+01	           1.000E+01	           1.000E+01	           1.000E+01	           1.000E+01	           1.000E+01	           1.000E+01	           1.000E+01	           1.000E+01	           1.000E+01	           1.000E+01	           1.000E+01	           1.000E+01	           1.000E+01	           1.798E+00	           3.435E+00	           6.711E+00	           9.987E+00	           1.408E+01	           1.899E+01	           2.391E+01	           2.882E+01	           3.374E+01	           3.865E+01	           4.356E+01	           4.848E+01	           5.339E+01	           5.830E+01	           6.322E+01	           6.731E+01	           7.059E+01	           7.386E+01	           7.550E+01	          -1.253E+00	          -7.233E-01	          -4.714E-01	          -2.868E-01	          -2.476E+00	          -2.712E+00	          -2.501E+00	          -2.477E+00	          -2.737E+00	          -2.814E+00	          -3.119E+00	          -3.325E+00	          -3.136E+00	          -3.221E+00	          -3.294E+00	          -3.339E+00	          -3.207E+00	          -2.118E+00	          -2.144E+00	          -2.252E-01	          -2.485E-01	          -3.163E-01	          -2.864E-01	           1.002E+00	           9.611E-01	           7.330E-01	           6.070E-01	           5.580E-01	           4.941E-01	           4.652E-01	           4.302E-01	           3.813E-01	           3.529E-01	           3.281E-01	           3.094E-01	           2.879E-01	           2.079E-01	           2.055E-01	           6.650E+01	           5.773E+01	           4.283E+01	           3.173E+01	           1.320E+01	           8.582E+00	           6.765E+00	           5.328E+00	           4.162E+00	           3.858E+00	           3.522E+00	           3.584E+00	           4.150E+00	           4.274E+00	           4.498E+00	           4.763E+00	           5.105E+00	           5.968E+00	           5.819E+00	           1.331E+01	           1.331E+01	           1.331E+01	           1.331E+01	           1.331E+01	           1.148E+01	           1.016E+01	           9.011E+00	           7.795E+00	           6.544E+00	           5.361E+00	           4.188E+00	           3.125E+00	           2.319E+00	           1.526E+00	           8.630E-01	           3.700E-01	           1.060E-01	           1.060E-01	           7.981E+01	           7.104E+01	           5.613E+01	           4.504E+01	           2.651E+01	           2.006E+01	           1.693E+01	           1.434E+01	           1.196E+01	           1.040E+01	           8.883E+00	           7.772E+00	           7.275E+00	           6.593E+00	           6.024E+00	           5.626E+00	           5.475E+00	           6.074E+00	           5.925E+00	           0.000E+00	           0.000E+00	           0.000E+00	           0.000E+00	           1.523E+00	           1.326E+00	           1.104E+00	           9.860E-01	           9.718E-01	           9.345E-01	           9.501E-01	           9.560E-01	           9.150E-01	           9.290E-01	           9.543E-01	           9.842E-01	           1.021E+00	           1.100E+00	           1.086E+00	           5.000E-01	           5.000E-01	           5.000E-01	           3.500E-01	           1.194E-01	           1.271E-02	           1.141E-02	           9.831E-03	           7.397E-03	           7.243E-03	           6.622E-03	           6.684E-03	           5.460E-03	           5.510E-03	           5.599E-03	           5.705E-03	           6.146E-03	           8.995E-03	           8.501E-03	           0.000E+00	           0.000E+00	           0.000E+00	           0.000E+00	          -8.801E-02	          -1.133E-01	          -1.123E-01	          -1.256E-01	          -1.451E-01	          -1.445E-01	          -1.406E-01	          -1.405E-01	          -1.205E-01	          -1.210E-01	          -1.219E-01	          -1.230E-01	          -1.239E-01	          -1.234E-01	          -1.235E-01	           4.585E-01	           4.228E-01	           3.399E-01	           1.841E-01	           1.510E+00	           1.313E+00	           1.098E+00	           9.827E-01	           9.698E-01	           9.328E-01	           9.487E-01	           9.546E-01	           9.129E-01	           9.268E-01	           9.518E-01	           9.813E-01	           1.017E+00	           1.095E+00	           1.082E+00	          -1.994E-01	          -2.669E-01	          -3.667E-01	          -2.977E-01	           2.317E-01	           1.853E-01	           1.188E-01	           8.178E-02	           6.316E-02	           5.565E-02	           5.176E-02	           5.309E-02	           6.077E-02	           6.374E-02	           6.925E-02	           7.603E-02	           8.469E-02	           1.054E-01	           1.017E-01
         0.3000	           6.214E+05	           0.000E+00	           1.200E+02	          -1.200E+02	           8.433E+01	           9.870E+01	           1.291E+02	           1.191E+02	           1.123E+03	           1.608E+03	           1.920E+03	           2.300E+03	           2.872E+03	           3.346E+03	           4.003E+03	           4.607E+03	           4.920E+03	           5.451E+03	           5.979E+03	           6.410E+03	           6.584E+03	           5.280E+03	           5.445E+03	          -1.516E+01	          -3.391E+01	          -8.661E+01	          -1.190E+02	           4.545E+02	           5.697E+02	           5.627E+02	           5.635E+02	           5.854E+02	           5.876E+02	           5.971E+02	           5.960E+02	           5.983E+02	           5.972E+02	           5.955E+02	           5.939E+02	           5.911E+02	           5.182E+02	           5.220E+02	           1.000E+01	           1.000E+01	           1.000E+01	           1.000E+01	           1.000E+01	           1.000E+01	           1.000E+01	           1.000E+01	           1.000E+01	           1.000E+01	           1.000E+01	           1.000E+01	           1.000E+01	           1.000E+01	           1.000E+01	           1.000E+01	           1.000E+01	           1.000E+01	           1.000E+01	           1.798E+00	           3.435E+00	           6.711E+00	           9.987E+00	           1.408E+01	           1.899E+01	           2.391E+01	           2.882E+01	           3.374E+01	           3.865E+01	           4.356E+01	           4.848E+01	           5.339E+01	           5.830E+01	           6.322E+01	           6.731E+01	           7.059E+01	           7.386E+01	           7.550E+01	          -1.253E+00	          -7.233E-01	          -4.714E-01	          -2.868E-01	          -2.476E+00	          -2.712E+00	          -2.501E+00	          -2.477E+00	          -2.737E+00	          -2.814E+00	          -3.119E+00	          -3.325E+00	          -3.136E+00	          -3.221E+00	          -3.294E+00	          -3.339E+00	          -3.207E+00	          -2.118E+00	          -2.144E+00	          -2.252E-01	          -2.485E-01	          -3.163E-01	          -2.864E-01	           1.002E+00	           9.611E-01	           7.330E-01	           6.070E-01	           5.580E-01	           4.941E-01	           4.652E-01	           4.302E-01	           3.813E-01	           3.529E-01	           3.281E-01	           3.094E-01	           2.879E-01	           2.079E-01	           2.055E-01	           6.650E+01	           5.773E+01	           4.283E+01	           3.173E+01	           1.320E+01	           8.582E+00	           6.765E+00	           5.328E+00	           4.162E+00	           3.858E+00	           3.522E+00	           3.584E+00	           4.150E+00	           4.274E+00	           4.498E+00	           4.763E+00	           5.105E+00	           5.968E+00	           5.819E+00	           1.331E+01	           1.331E+01	           1.331E+01	           1.331E+01	           1.331E+01	           1.148E+01	           1.016E+01	           9.011E+00	           7.795E+00	           6.544E+00	           5.361E+00	           4.188E+00	           3.125E+00	           2.319E+00	           1.526E+00	           8.630E-01	           3.700E-01	           1.060E-01	           1.060E-01	           7.981E+01	           7.104E+01	           5.613E+01	           4.504E+01	           2.651E+01	           2.006E+01	           1.693E+01	           1.434E+01	           1.196E+01	           1.040E+01	           8.883E+00	           7.772E+00	           7.275E+00	           6.593E+00	           6.024E+00	           5.626E+00	           5.475E+00	           6.074E+00	           5.925E+00	           0.000E+00	           0.000E+00	           0.000E+00	           0.000E+00	           1.523E+00	           1.326E+00	           1.104E+00	           9.860E-01	           9.718E-01	           9.345E-01	           9.501E-01	           9.560E-01	           9.150E-01	           9.290E-01	           9.543E-01	           9.842E-01	           1.021E+00	           1.100E+00	           1.086E+00	           5.000E-01	           5.000E-01	           5.000E-01	           3.500E-01	           1.194E-01	           1.271E-02	           1.141E-02	           9.831E-03	           7.397E-03	           7.243E-03	           6.622E-03	           6.684E-03	           5.460E-03	           5.510E-03	           5.599E-03	           5.705E-03	           6.146E-03	           8.995E-03	           8.501E-03	           0.000E+00	           0.000E+00	           0.000E+00	           0.000E+00	          -8.801E-02	          -1.133E-01	          -1.123E-01	          -1.256E-01	          -1.451E-01	          -1.445E-01	          -1.406E-01	          -1.405E-01	          -1.205E-01	          -1.210E-01	          -1.219E-01	          -1.230E-01	          -1.239E-01	          -1.234E-01	          -1.235E-01	           4.585E-01	           4.228E-01	           3.399E-01	           1.841E-01	           1.510E+00	           1.313E+00	           1.098E+00	           9.827E-01	           9.698E-01	           9.328E-01	           9.487E-01	           9.546E-01	           9.129E-01	           9.268E-01	           9.518E-01	           9.813E-01	           1.017E+00	           1.095E+00	           1.082E+00	          -1.994E-01	          -2.669E-01	          -3.667E-01	          -2.977E-01	           2.317E-01	           1.853E-01	           1.188E-01	           8.178E-02	           6.316E-02	           5.565E-02	           5.176E-02	           5.309E-02	           6.077E-02	           6.374E-02	           6.925E-02	           7.603E-02	           8.469E-02	           1.054E-01	           1.017E-01
